time,NL413
2021-09-26,17.31
2021-09-27,15.82
2021-09-28,14.37
2021-09-29,12.13
2021-09-30,11.9
2021-10-01,14.719999
2021-10-02,10.639999
2021-10-03,12.4
2021-10-04,13.15
2021-10-05,12.03
2021-10-06,12.75
2021-10-07,14.929999
2021-10-08,15.33
2021-10-09,13.92
2021-10-10,13.62
2021-10-11,11.469999
2021-10-12,12.0
2021-10-13,12.54
2021-10-14,12.849999
2021-10-15,11.559999
2021-10-16,11.53
2021-10-17,12.75
2021-10-18,13.0199995
2021-10-19,17.59
2021-10-20,14.94
2021-10-21,9.48
2021-10-22,9.19
2021-10-23,10.4
2021-10-24,12.19
2021-10-25,12.58
2021-10-26,11.74
2021-10-27,14.589999
2021-10-28,13.639999
2021-10-29,12.7
2021-10-30,11.09
2021-10-31,9.96
2021-11-01,10.66
2021-11-02,7.37
2021-11-03,5.5899997
2021-11-04,7.1
2021-11-05,6.3599997
2021-11-06,10.13
2021-11-07,10.179999
2021-11-08,7.1099997
2021-11-09,11.57
2021-11-10,10.98
2021-11-11,10.95
2021-11-12,10.29
2021-11-13,11.41
2021-11-14,10.429999
2021-11-15,9.809999
2021-11-16,7.81
2021-11-17,9.099999
2021-11-18,8.99
2021-11-19,10.849999
2021-11-20,9.65
2021-11-21,6.77
2021-11-22,5.79
2021-11-23,4.72
2021-11-24,5.33
2021-11-25,4.58
2021-11-26,4.85
2021-11-27,3.02
2021-11-28,0.9
2021-11-29,0.14
2021-11-30,7.14
2021-12-01,8.96
2021-12-02,3.06
2021-12-03,4.36
2021-12-04,5.49
2021-12-05,4.56
2021-12-06,4.02
2021-12-07,3.9299998
2021-12-08,5.3599997
2021-12-09,5.47
2021-12-10,5.2999997
2021-12-11,4.3399997
2021-12-12,10.26
2021-12-13,10.65
2021-12-14,10.01
2021-12-15,9.95
2021-12-16,9.07
2021-12-17,7.37
2021-12-18,6.45
2021-12-19,4.39
2021-12-20,5.0099998
2021-12-21,4.02
2021-12-22,1.05
2021-12-23,5.72
2021-12-24,7.5299997
2021-12-25,6.49
2021-12-26,6.35
2021-12-27,7.48
2021-12-28,9.03
2021-12-29,9.3
2021-12-30,11.82
2021-12-31,12.79
