time,FRJ12
2021-07-04,20.621248
2021-07-05,21.565
2021-07-06,21.61625
2021-07-07,22.61375
2021-07-08,19.2
2021-07-09,20.929998
2021-07-10,19.055
2021-07-11,19.44875
2021-07-12,21.672499
2021-07-13,22.44125
2021-07-14,24.548748
2021-07-15,23.64
2021-07-16,23.438751
2021-07-17,23.33375
2021-07-18,21.99125
2021-07-19,18.5725
2021-07-20,17.995
2021-07-21,17.94125
2021-07-22,18.41125
2021-07-23,18.84875
2021-07-24,20.013748
2021-07-25,21.2975
2021-07-26,22.13125
2021-07-27,23.2825
2021-07-28,21.93875
2021-07-29,20.868748
2021-07-30,18.654999
2021-07-31,19.94625
2021-08-01,18.335
2021-08-02,17.66375
2021-08-03,17.063751
2021-08-04,16.9075
2021-08-05,16.623749
2021-08-06,17.4675
2021-08-07,18.515
2021-08-08,19.7325
2021-08-09,18.65375
2021-08-10,18.81625
2021-08-11,17.55875
2021-08-12,18.042498
2021-08-13,20.06625
2021-08-14,21.676249
2021-08-15,19.467499
2021-08-16,21.52875
2021-08-17,16.36625
2021-08-18,16.30125
2021-08-19,17.683748
2021-08-20,17.445002
2021-08-21,16.97875
2021-08-22,16.145
2021-08-23,16.68625
2021-08-24,14.80375
2021-08-25,13.55125
2021-08-26,14.525
2021-08-27,14.262499
2021-08-28,14.054998
2021-08-29,14.996249
2021-08-30,15.29875
2021-08-31,15.7175
2021-09-01,15.61625
2021-09-02,15.581249
2021-09-03,14.5125
2021-09-04,12.25375
2021-09-05,12.49625
2021-09-06,13.543751
2021-09-07,16.05625
2021-09-08,16.435
2021-09-09,18.66
2021-09-10,18.763748
2021-09-11,18.9175
2021-09-12,18.13875
2021-09-13,16.82875
2021-09-14,15.23625
2021-09-15,15.7675
2021-09-16,17.4125
2021-09-17,15.559999
2021-09-18,12.47
2021-09-19,10.12875
2021-09-20,10.73
2021-09-21,9.3325
2021-09-22,10.568749
2021-09-23,12.906249
2021-09-24,13.717501
2021-09-25,15.46875
2021-09-26,14.83625
2021-09-27,14.58625
2021-09-28,13.4
2021-09-29,12.455001
2021-09-30,11.842501
2021-10-01,10.362499
2021-10-02,12.84875
2021-10-03,14.678749
2021-10-04,14.791249
2021-10-05,15.9025
2021-10-06,15.2175
2021-10-07,12.311249
2021-10-08,8.92
2021-10-09,7.165
2021-10-10,6.7599998
2021-10-11,6.5762496
2021-10-12,8.1987505
2021-10-13,7.0487494
2021-10-14,6.345
2021-10-15,11.22
2021-10-16,8.615
2021-10-17,8.61625
2021-10-18,8.39625
2021-10-19,10.76625
2021-10-20,14.65
2021-10-21,12.836249
2021-10-22,7.78125
2021-10-23,6.8637505
2021-10-24,5.3812494
2021-10-25,6.3512497
2021-10-26,7.13875
2021-10-27,10.33375
2021-10-28,11.727499
2021-10-29,9.08
2021-10-30,9.0675
2021-10-31,11.22125
2021-11-01,10.2074995
2021-11-02,7.89
2021-11-03,7.04
2021-11-04,7.22625
2021-11-05,7.7487493
2021-11-06,7.9474998
2021-11-07,7.56875
2021-11-08,7.08375
2021-11-09,4.0824995
2021-11-10,5.67625
2021-11-11,4.0325
2021-11-12,6.8599997
2021-11-13,5.64375
2021-11-14,5.205
2021-11-15,4.89125
2021-11-16,4.9
2021-11-17,4.13375
2021-11-18,6.27625
2021-11-19,9.876249
2021-11-20,10.374999
2021-11-21,7.33375
2021-11-22,3.19625
2021-11-23,2.98875
2021-11-24,5.21375
2021-11-25,4.37875
2021-11-26,3.25125
2021-11-27,1.4875001
2021-11-28,1.13125
2021-11-29,1.2612499
2021-11-30,0.7012501
2021-12-01,1.0699999
2021-12-02,3.6074996
2021-12-03,-0.1075
2021-12-04,0.08624999
2021-12-05,-0.72999996
2021-12-06,-1.1037499
2021-12-07,-3.6712499
2021-12-08,-5.0649996
2021-12-09,-4.41
2021-12-10,-1.11375
2021-12-11,-2.59375
2021-12-12,-3.585
2021-12-13,-0.84749997
2021-12-14,2.2937498
2021-12-15,4.53625
2021-12-16,6.2
2021-12-17,4.0724998
2021-12-18,3.06375
2021-12-19,2.955
2021-12-20,0.13625
2021-12-21,-2.3125
2021-12-22,-3.62625
2021-12-23,-3.4025
2021-12-24,-1.1825
2021-12-25,-5.4737496
2021-12-26,-7.77875
2021-12-27,-9.505
2021-12-28,-6.11125
2021-12-29,-1.9599999
2021-12-30,1.4574999
2021-12-31,7.558749
