time,FRC13
2021-06-20,25.38
2021-06-21,27.175999
2021-06-22,27.666
2021-06-23,27.147999
2021-06-24,28.962
2021-06-25,26.582
2021-06-26,22.876
2021-06-27,23.562
2021-06-28,25.453999
2021-06-29,26.85
2021-06-30,26.373999
2021-07-01,20.592
2021-07-02,19.918
2021-07-03,21.297998
2021-07-04,21.694
2021-07-05,22.132
2021-07-06,23.704
2021-07-07,27.37
2021-07-08,28.653997
2021-07-09,27.915997
2021-07-10,24.042
2021-07-11,23.995998
2021-07-12,24.495998
2021-07-13,27.418
2021-07-14,25.916
2021-07-15,23.404
2021-07-16,22.884
2021-07-17,21.924
2021-07-18,22.556
2021-07-19,22.302
2021-07-20,22.216
2021-07-21,20.759998
2021-07-22,20.866001
2021-07-23,21.163998
2021-07-24,23.044
2021-07-25,25.576
2021-07-26,26.282001
2021-07-27,25.678
2021-07-28,27.751999
2021-07-29,25.31
2021-07-30,26.223999
2021-07-31,25.506
2021-08-01,25.348
2021-08-02,22.336
2021-08-03,22.226
2021-08-04,22.793999
2021-08-05,21.331999
2021-08-06,21.098
2021-08-07,23.485998
2021-08-08,25.156
2021-08-09,24.536
2021-08-10,24.886
2021-08-11,26.0
2021-08-12,25.223999
2021-08-13,25.924
2021-08-14,26.885998
2021-08-15,27.518
2021-08-16,27.39
2021-08-17,21.349998
2021-08-18,19.460001
2021-08-19,19.925999
2021-08-20,21.484
2021-08-21,22.151999
2021-08-22,23.948
2021-08-23,22.066
2021-08-24,19.557999
2021-08-25,17.486
2021-08-26,17.196
2021-08-27,16.51
2021-08-28,15.081999
2021-08-29,15.573999
2021-08-30,15.937999
2021-08-31,18.126
2021-09-01,17.966
2021-09-02,17.204
2021-09-03,17.383999
2021-09-04,18.473999
2021-09-05,18.588001
2021-09-06,17.649998
2021-09-07,17.538
2021-09-08,17.797998
2021-09-09,17.824
2021-09-10,17.838
2021-09-11,18.627998
2021-09-12,19.91
2021-09-13,20.448
2021-09-14,21.034
2021-09-15,22.202
2021-09-16,22.992
2021-09-17,20.168
2021-09-18,17.32
2021-09-19,17.037998
2021-09-20,13.721998
2021-09-21,13.226001
2021-09-22,12.524
2021-09-23,13.19
2021-09-24,16.415998
2021-09-25,17.880001
2021-09-26,18.661999
2021-09-27,19.748
2021-09-28,18.938
2021-09-29,17.446
2021-09-30,15.559999
2021-10-01,13.209999
2021-10-02,13.874001
2021-10-03,16.123999
2021-10-04,18.178
2021-10-05,18.355999
2021-10-06,15.802
2021-10-07,12.455999
2021-10-08,11.29
2021-10-09,9.43
2021-10-10,7.078
2021-10-11,9.4
2021-10-12,8.8
2021-10-13,8.198
2021-10-14,7.0699997
2021-10-15,7.958
2021-10-16,9.864
2021-10-17,8.9279995
2021-10-18,9.068
2021-10-19,9.929999
2021-10-20,12.654
2021-10-21,15.589999
2021-10-22,12.639999
2021-10-23,10.368
2021-10-24,7.41
2021-10-25,6.586
2021-10-26,6.696
2021-10-27,7.884
2021-10-28,7.0160003
2021-10-29,6.4199996
2021-10-30,6.8339996
2021-10-31,8.5
2021-11-01,10.803999
2021-11-02,10.01
2021-11-03,10.286
2021-11-04,14.492
2021-11-05,9.116
2021-11-06,8.512
2021-11-07,9.207999
2021-11-08,8.47
2021-11-09,7.9339995
2021-11-10,6.028
2021-11-11,5.7079997
2021-11-12,4.8079996
2021-11-13,6.1759996
2021-11-14,7.672
2021-11-15,6.574
2021-11-16,6.432
2021-11-17,6.65
2021-11-18,7.824
2021-11-19,6.794
2021-11-20,7.092
2021-11-21,5.1519995
2021-11-22,5.1839995
2021-11-23,6.112
2021-11-24,2.166
2021-11-25,3.9339995
2021-11-26,4.6839995
2021-11-27,5.204
2021-11-28,6.55
2021-11-29,3.0
2021-11-30,1.7959999
2021-12-01,7.6080003
2021-12-02,8.429999
2021-12-03,4.6579995
2021-12-04,1.2739999
2021-12-05,3.1679997
2021-12-06,3.6439998
2021-12-07,1.082
2021-12-08,1.13
2021-12-09,1.232
2021-12-10,1.086
2021-12-11,2.3019998
2021-12-12,1.9799999
2021-12-13,2.338
2021-12-14,3.5379996
2021-12-15,4.724
2021-12-16,5.148
2021-12-17,5.924
2021-12-18,4.0
2021-12-19,3.5540001
2021-12-20,3.468
2021-12-21,0.132
2021-12-22,0.44799995
2021-12-23,-0.71
2021-12-24,5.1039996
2021-12-25,8.219999
2021-12-26,2.682
2021-12-27,1.3299999
2021-12-28,2.372
2021-12-29,4.824
2021-12-30,6.178
2021-12-31,8.389999
