time,DE91B
2021-12-07,2.1666667
2021-12-08,1.3016666
2021-12-09,-0.5233334
2021-12-10,2.9866664
2021-12-11,3.1716669
2021-12-12,2.5449998
2021-12-13,0.13499999
2021-12-14,0.96666664
2021-12-15,0.92833334
2021-12-16,1.2366666
2021-12-17,3.755
2021-12-18,2.6116667
2021-12-19,1.9050001
2021-12-20,2.5016668
2021-12-21,0.031666677
2021-12-22,-2.0683334
2021-12-23,-3.8833332
2021-12-24,4.7949996
2021-12-25,9.6050005
2021-12-26,7.2016664
2021-12-27,1.0816667
2021-12-28,1.7533332
2021-12-29,1.1666666
2021-12-30,3.9866667
2021-12-31,6.168333
