time,ITH35
2021-12-05,4.50875
2021-12-06,3.4724998
2021-12-07,3.4625
2021-12-08,4.5425
2021-12-09,5.7974997
2021-12-10,5.1862497
2021-12-11,4.89
2021-12-12,10.9025
2021-12-13,9.41125
2021-12-14,8.72625
2021-12-15,10.259999
2021-12-16,8.94
2021-12-17,7.7075
2021-12-18,5.5862503
2021-12-19,3.8450003
2021-12-20,4.51125
2021-12-21,3.7087498
2021-12-22,1.58625
2021-12-23,6.32875
2021-12-24,6.28125
2021-12-25,6.395
2021-12-26,5.83125
2021-12-27,6.9162498
2021-12-28,8.107499
2021-12-29,8.4775
2021-12-30,12.092499
2021-12-31,13.50375
