time,DEE08
2021-03-26,14.67
2021-03-27,14.018749
2021-03-28,13.085
2021-03-29,13.6675
2021-03-30,14.559999
2021-03-31,12.788751
2021-04-01,14.43625
2021-04-02,15.281249
2021-04-03,14.452499
2021-04-04,13.205
2021-04-05,13.491249
2021-04-06,16.69375
2021-04-07,12.531249
2021-04-08,11.5875
2021-04-09,11.745
2021-04-10,12.452499
2021-04-11,14.728749
2021-04-12,12.33
2021-04-13,13.71375
2021-04-14,13.07875
2021-04-15,10.64875
2021-04-16,10.358749
2021-04-17,9.8225
2021-04-18,11.271251
2021-04-19,14.497499
2021-04-20,14.82875
2021-04-21,14.971251
2021-04-22,13.046249
2021-04-23,13.08375
2021-04-24,12.9887495
2021-04-25,14.338749
2021-04-26,15.2225
2021-04-27,16.9025
2021-04-28,16.665
2021-04-29,16.864998
2021-04-30,15.754999
2021-05-01,16.404999
2021-05-02,14.679999
2021-05-03,14.3825
2021-05-04,15.0725
2021-05-05,15.1075
2021-05-06,16.4175
2021-05-07,19.87125
2021-05-08,17.935
2021-05-09,19.73875
2021-05-10,17.77
2021-05-11,16.80625
2021-05-12,16.857498
2021-05-13,18.492498
2021-05-14,19.1325
2021-05-15,19.396248
2021-05-16,23.557499
2021-05-17,19.7575
2021-05-18,18.7825
2021-05-19,18.3675
2021-05-20,18.3525
2021-05-21,18.74125
2021-05-22,18.56
2021-05-23,14.6125
2021-05-24,16.98875
2021-05-25,16.8925
2021-05-26,17.544998
2021-05-27,17.544998
2021-05-28,18.7325
2021-05-29,19.61875
2021-05-30,20.0875
2021-05-31,19.64625
2021-06-01,19.471249
2021-06-02,19.763748
2021-06-03,20.416248
2021-06-04,21.14375
2021-06-05,18.6675
2021-06-06,19.21625
2021-06-07,20.4175
2021-06-08,20.7225
2021-06-09,22.005001
2021-06-10,21.955
2021-06-11,21.90125
2021-06-12,22.868748
2021-06-13,24.16
2021-06-14,23.65
2021-06-15,24.207499
2021-06-16,24.867498
2021-06-17,22.04125
2021-06-18,21.682499
2021-06-19,21.05375
2021-06-20,22.21625
2021-06-21,21.935
2021-06-22,22.32625
2021-06-23,19.98875
2021-06-24,20.7625
2021-06-25,21.2375
2021-06-26,21.86625
2021-06-27,22.5475
2021-06-28,22.661251
2021-06-29,22.130001
2021-06-30,23.063751
2021-07-01,22.91
2021-07-02,23.6325
2021-07-03,24.55875
2021-07-04,25.34375
2021-07-05,25.13
2021-07-06,26.946249
2021-07-07,24.7925
2021-07-08,23.88125
2021-07-09,23.86375
2021-07-10,24.2775
2021-07-11,25.283749
2021-07-12,28.0925
2021-07-13,23.276249
2021-07-14,21.96125
2021-07-15,22.445
2021-07-16,23.541248
2021-07-17,24.161251
2021-07-18,24.73875
2021-07-19,25.4475
2021-07-20,25.7725
2021-07-21,25.71625
2021-07-22,27.20375
2021-07-23,26.36625
2021-07-24,26.64125
2021-07-25,25.458748
2021-07-26,22.56625
2021-07-27,23.695
2021-07-28,24.470001
2021-07-29,25.08125
2021-07-30,27.67875
2021-07-31,24.86625
2021-08-01,22.39375
2021-08-02,23.4925
2021-08-03,24.062498
2021-08-04,25.87625
2021-08-05,25.76125
2021-08-06,26.1075
2021-08-07,26.7175
2021-08-08,24.36625
2021-08-09,25.291248
2021-08-10,25.598751
2021-08-11,27.47
2021-08-12,30.51625
2021-08-13,27.717499
2021-08-14,29.62125
2021-08-15,30.34375
2021-08-16,27.426249
2021-08-17,24.216248
2021-08-18,24.46875
2021-08-19,24.0225
2021-08-20,25.1525
2021-08-21,25.97875
2021-08-22,26.054998
2021-08-23,25.422499
2021-08-24,24.032497
2021-08-25,24.53125
2021-08-26,25.174997
2021-08-27,26.39875
2021-08-28,25.537498
2021-08-29,24.8125
2021-08-30,24.28125
2021-08-31,24.435
2021-09-01,24.0375
2021-09-02,23.16875
2021-09-03,24.335
2021-09-04,24.4375
2021-09-05,25.07125
2021-09-06,25.93875
2021-09-07,25.478748
2021-09-08,24.958748
2021-09-09,25.766249
2021-09-10,25.138748
2021-09-11,24.66375
2021-09-12,24.34
2021-09-13,23.88125
2021-09-14,23.216251
2021-09-15,24.134998
2021-09-16,22.507498
2021-09-17,22.711248
2021-09-18,23.303751
2021-09-19,21.72
2021-09-20,21.3325
2021-09-21,18.755001
2021-09-22,19.526249
2021-09-23,21.18125
2021-09-24,22.724998
2021-09-25,23.388748
2021-09-26,21.756248
2021-09-27,22.103748
2021-09-28,21.892498
2021-09-29,20.8
2021-09-30,22.41125
2021-10-01,22.117498
2021-10-02,22.037498
2021-10-03,20.77375
2021-10-04,16.79875
2021-10-05,18.641249
2021-10-06,19.64625
2021-10-07,20.526249
2021-10-08,19.744999
2021-10-09,19.61375
2021-10-10,19.204998
2021-10-11,18.47
2021-10-12,17.9975
2021-10-13,17.432499
2021-10-14,18.06875
2021-10-15,18.82375
2021-10-16,18.13625
2021-10-17,19.7575
2021-10-18,18.982502
2021-10-19,19.05625
2021-10-20,18.485
2021-10-21,20.150002
2021-10-22,15.778749
2021-10-23,16.25375
2021-10-24,16.067501
2021-10-25,15.08
2021-10-26,15.88625
2021-10-27,15.845
2021-10-28,16.623749
2021-10-29,16.947498
2021-10-30,18.1525
2021-10-31,21.69
2021-11-01,20.2975
2021-11-02,16.67375
2021-11-03,13.674999
2021-11-04,12.3375
2021-11-05,11.43
2021-11-06,11.64
2021-11-07,11.296249
2021-11-08,11.8675
2021-11-09,12.487499
2021-11-10,14.737501
2021-11-11,14.295
2021-11-12,15.155
2021-11-13,14.5
2021-11-14,14.227501
2021-11-15,12.574999
2021-11-16,10.102499
2021-11-17,11.002501
2021-11-18,10.733749
2021-11-19,12.221249
2021-11-20,13.751249
2021-11-21,14.64625
2021-11-22,12.81125
2021-11-23,10.085
2021-11-24,8.709999
2021-11-25,9.89875
2021-11-26,8.86625
2021-11-27,9.717499
2021-11-28,7.67
2021-11-29,11.145
2021-11-30,10.971249
2021-12-01,9.6325
2021-12-02,10.665001
2021-12-03,10.4025
2021-12-04,11.4175005
2021-12-05,12.00375
2021-12-06,10.91875
2021-12-07,13.465
2021-12-08,12.247499
2021-12-09,11.48
2021-12-10,14.365
2021-12-11,15.563749
2021-12-12,12.232499
2021-12-13,10.997499
2021-12-14,10.004999
2021-12-15,11.0824995
2021-12-16,11.161249
2021-12-17,10.55625
2021-12-18,10.387499
2021-12-19,10.44125
2021-12-20,10.035
2021-12-21,12.37125
2021-12-22,11.027499
2021-12-23,11.655001
2021-12-24,12.89
2021-12-25,12.485001
2021-12-26,14.443749
2021-12-27,17.27375
2021-12-28,16.07
2021-12-29,15.202499
2021-12-30,13.51125
2021-12-31,11.48875
