time,NL414
2021-11-27,3.0149999
2021-11-28,1.355
2021-11-29,0.012499999
2021-11-30,6.9700003
2021-12-01,9.1
2021-12-02,2.83
2021-12-03,4.6
2021-12-04,5.755
2021-12-05,4.4975
2021-12-06,4.1499996
2021-12-07,4.1899996
2021-12-08,5.4725
2021-12-09,5.5125
2021-12-10,5.7275
2021-12-11,4.6225
2021-12-12,10.4725
2021-12-13,10.665
2021-12-14,10.487499
2021-12-15,10.4800005
2021-12-16,9.5875
2021-12-17,8.235
2021-12-18,6.955
2021-12-19,4.7924995
2021-12-20,4.7524996
2021-12-21,4.3999996
2021-12-22,1.095
2021-12-23,5.9475
2021-12-24,7.5074997
2021-12-25,7.1475
2021-12-26,6.8175
2021-12-27,7.8175
2021-12-28,9.5
2021-12-29,10.2075
2021-12-30,12.46
2021-12-31,13.287499
