time,FRK11
2021-06-12,18.24
2021-06-13,15.886666
2021-06-14,15.411666
2021-06-15,16.19
2021-06-16,18.395
2021-06-17,19.903334
2021-06-18,21.17
2021-06-19,22.371666
2021-06-20,22.546667
2021-06-21,23.37
2021-06-22,24.691666
2021-06-23,24.121666
2021-06-24,25.871664
2021-06-25,20.41
2021-06-26,20.146667
2021-06-27,19.223333
2021-06-28,20.12
2021-06-29,20.761665
2021-06-30,22.713333
2021-07-01,20.074999
2021-07-02,19.401665
2021-07-03,18.031666
2021-07-04,19.475
2021-07-05,20.161667
2021-07-06,21.89
2021-07-07,23.866667
2021-07-08,25.158333
2021-07-09,26.005
2021-07-10,21.31833
2021-07-11,21.596664
2021-07-12,21.164999
2021-07-13,23.669998
2021-07-14,26.018335
2021-07-15,23.595
2021-07-16,23.94
2021-07-17,24.275
2021-07-18,23.029999
2021-07-19,20.991667
2021-07-20,19.121666
2021-07-21,18.686666
2021-07-22,18.654999
2021-07-23,19.768332
2021-07-24,20.799997
2021-07-25,21.358332
2021-07-26,23.573334
2021-07-27,23.416666
2021-07-28,23.643333
2021-07-29,22.988333
2021-07-30,22.029999
2021-07-31,21.300001
2021-08-01,20.006666
2021-08-02,18.225
2021-08-03,17.403334
2021-08-04,17.94
2021-08-05,17.745
2021-08-06,16.72
2021-08-07,17.978333
2021-08-08,20.669998
2021-08-09,20.178333
2021-08-10,20.779999
2021-08-11,19.481667
2021-08-12,17.931665
2021-08-13,19.0
2021-08-14,22.1
2021-08-15,23.386667
2021-08-16,23.65
2021-08-17,18.676666
2021-08-18,15.321666
2021-08-19,16.198334
2021-08-20,19.144999
2021-08-21,18.49
2021-08-22,18.331667
2021-08-23,18.338331
2021-08-24,14.881667
2021-08-25,12.988334
2021-08-26,11.418332
2021-08-27,13.759999
2021-08-28,13.901668
2021-08-29,13.334999
2021-08-30,13.494999
2021-08-31,14.1449995
2021-09-01,14.933333
2021-09-02,14.796666
2021-09-03,14.954999
2021-09-04,14.571667
2021-09-05,12.171666
2021-09-06,11.518333
2021-09-07,13.93
2021-09-08,16.224998
2021-09-09,16.31
2021-09-10,16.456665
2021-09-11,17.023333
2021-09-12,17.414999
2021-09-13,17.885
2021-09-14,17.403332
2021-09-15,17.151667
2021-09-16,19.019999
2021-09-17,16.218332
2021-09-18,13.136666
2021-09-19,9.926666
2021-09-20,9.07
2021-09-21,9.376666
2021-09-22,9.304999
2021-09-23,11.486667
2021-09-24,13.37
2021-09-25,13.981667
2021-09-26,17.201666
2021-09-27,16.234999
2021-09-28,12.556666
2021-09-29,12.053333
2021-09-30,11.553333
2021-10-01,10.5183325
2021-10-02,12.44
2021-10-03,13.22
2021-10-04,15.421666
2021-10-05,15.650001
2021-10-06,13.845
2021-10-07,11.863334
2021-10-08,7.9449997
2021-10-09,5.688333
2021-10-10,5.3700004
2021-10-11,6.2916665
2021-10-12,7.9466667
2021-10-13,5.593333
2021-10-14,6.651666
2021-10-15,8.66
2021-10-16,8.741666
2021-10-17,6.6299996
2021-10-18,7.145
2021-10-19,10.403333
2021-10-20,12.836666
2021-10-21,14.183333
2021-10-22,10.726666
2021-10-23,7.5766664
2021-10-24,5.8366666
2021-10-25,6.043333
2021-10-26,5.795
2021-10-27,8.235001
2021-10-28,8.281667
2021-10-29,9.996666
2021-10-30,11.114999
2021-10-31,11.956666
2021-11-01,8.486667
2021-11-02,6.938333
2021-11-03,8.271667
2021-11-04,11.7283325
2021-11-05,7.521666
2021-11-06,6.4716663
2021-11-07,5.181667
2021-11-08,6.9883327
2021-11-09,5.78
2021-11-10,5.275
2021-11-11,5.7549996
2021-11-12,2.4783332
2021-11-13,4.86
2021-11-14,4.503333
2021-11-15,5.06
2021-11-16,3.8149998
2021-11-17,2.5833333
2021-11-18,5.35
2021-11-19,7.181667
2021-11-20,10.294999
2021-11-21,7.5983334
2021-11-22,5.3366666
2021-11-23,2.6733332
2021-11-24,3.3266666
2021-11-25,1.6616665
2021-11-26,2.5483332
2021-11-27,3.1499999
2021-11-28,3.1799996
2021-11-29,2.8433332
2021-11-30,1.6383333
2021-12-01,2.6866665
2021-12-02,6.18
2021-12-03,1.3366667
2021-12-04,-1.79
2021-12-05,0.32833332
2021-12-06,1.3216666
2021-12-07,-0.93833333
2021-12-08,-3.0966666
2021-12-09,-2.8433332
2021-12-10,0.004999995
2021-12-11,-2.04
2021-12-12,-1.0683333
2021-12-13,-3.0466664
2021-12-14,-3.158333
2021-12-15,0.67
2021-12-16,4.2
2021-12-17,3.75
2021-12-18,1.5516666
2021-12-19,3.0133333
2021-12-20,0.84499997
2021-12-21,-4.378333
2021-12-22,-5.6766667
2021-12-23,-6.2866664
2021-12-24,0.9383333
2021-12-25,-0.4616666
2021-12-26,-8.188333
2021-12-27,-10.385
2021-12-28,-5.248333
2021-12-29,-2.8366668
2021-12-30,1.4883333
2021-12-31,6.3933334
