time,FRJ24
2021-08-25,12.969999
2021-08-26,15.99625
2021-08-27,12.712499
2021-08-28,12.311249
2021-08-29,10.86125
2021-08-30,12.35375
2021-08-31,14.81625
2021-09-01,14.19
2021-09-02,13.655
2021-09-03,14.433751
2021-09-04,15.309999
2021-09-05,15.05875
2021-09-06,15.3125
2021-09-07,15.2325
2021-09-08,14.63
2021-09-09,14.533749
2021-09-10,15.141251
2021-09-11,16.21875
2021-09-12,16.24375
2021-09-13,17.00125
2021-09-14,17.880001
2021-09-15,18.892498
2021-09-16,18.822502
2021-09-17,16.562498
2021-09-18,15.0875
2021-09-19,15.37875
2021-09-20,11.518749
2021-09-21,10.01375
2021-09-22,9.105
2021-09-23,10.773749
2021-09-24,12.581249
2021-09-25,14.059999
2021-09-26,17.605
2021-09-27,17.813751
2021-09-28,15.64625
2021-09-29,15.14875
2021-09-30,11.6025
2021-10-01,11.32
2021-10-02,13.16
2021-10-03,14.4375
2021-10-04,15.74
2021-10-05,15.10875
2021-10-06,11.98
2021-10-07,8.00875
2021-10-08,7.4424996
2021-10-09,5.5625005
2021-10-10,3.81375
2021-10-11,4.9312496
2021-10-12,5.642499
2021-10-13,3.5625
2021-10-14,2.9662502
2021-10-15,4.77625
2021-10-16,7.5599995
2021-10-17,7.295
2021-10-18,7.3799996
2021-10-19,8.224999
2021-10-20,10.12625
2021-10-21,12.3825
2021-10-22,11.56625
2021-10-23,7.9974995
2021-10-24,4.86
2021-10-25,4.385
2021-10-26,5.50125
2021-10-27,5.8975
2021-10-28,6.1637497
2021-10-29,6.54625
2021-10-30,6.7812495
2021-10-31,8.23875
2021-11-01,10.323749
2021-11-02,10.001249
2021-11-03,9.7975
2021-11-04,11.80625
2021-11-05,6.2512493
2021-11-06,4.73375
2021-11-07,6.8287497
2021-11-08,5.4874997
2021-11-09,5.58375
2021-11-10,6.6337504
2021-11-11,7.3425
2021-11-12,5.99125
2021-11-13,8.32875
2021-11-14,7.1425
2021-11-15,5.2837505
2021-11-16,4.08
2021-11-17,5.3175
2021-11-18,4.98625
2021-11-19,4.7662497
2021-11-20,7.2537494
2021-11-21,8.055
2021-11-22,5.2224994
2021-11-23,2.5674999
2021-11-24,2.8275
2021-11-25,2.8849998
2021-11-26,5.6925
2021-11-27,5.47875
2021-11-28,4.7387495
2021-11-29,-0.68874997
2021-11-30,-0.15625
2021-12-01,5.19625
2021-12-02,6.61875
2021-12-03,1.11
2021-12-04,-0.021249995
2021-12-05,4.0424995
2021-12-06,0.48375002
2021-12-07,-1.03625
2021-12-08,-0.22999997
2021-12-09,2.12375
2021-12-10,0.20374998
2021-12-11,-0.75
2021-12-12,-0.56999993
2021-12-13,0.46875006
2021-12-14,3.3999999
2021-12-15,3.425
2021-12-16,1.875
2021-12-17,4.1624994
2021-12-18,1.1475
2021-12-19,3.0125
2021-12-20,-0.15125
2021-12-21,-2.0874999
2021-12-22,-0.9524999
2021-12-23,1.395
2021-12-24,6.8374996
2021-12-25,8.69
2021-12-26,5.08
2021-12-27,1.6887499
2021-12-28,4.685
2021-12-29,7.3124995
2021-12-30,6.91875
2021-12-31,7.5762496
