time,DE27C
2021-04-08,2.890909
2021-04-09,4.925454
2021-04-10,9.12909
2021-04-11,11.415454
2021-04-12,15.69909
2021-04-13,9.878181
2021-04-14,5.287273
2021-04-15,4.8554544
2021-04-16,4.880909
2021-04-17,6.5181823
2021-04-18,7.870909
2021-04-19,9.4118185
2021-04-20,11.140908
2021-04-21,10.931817
2021-04-22,12.215454
2021-04-23,8.658181
2021-04-24,7.8163633
2021-04-25,9.114545
2021-04-26,7.1772733
2021-04-27,7.896363
2021-04-28,9.15909
2021-04-29,14.21
2021-04-30,16.646362
2021-05-01,15.982727
2021-05-02,19.111818
2021-05-03,11.452727
2021-05-04,10.231818
2021-05-05,14.83909
2021-05-06,12.112728
2021-05-07,11.589999
2021-05-08,10.101818
2021-05-09,10.830909
2021-05-10,15.325454
2021-05-11,18.54
2021-05-12,19.737272
2021-05-13,15.660908
2021-05-14,14.501817
2021-05-15,15.281817
2021-05-16,14.901818
2021-05-17,14.61
2021-05-18,13.552726
2021-05-19,13.387272
2021-05-20,13.885453
2021-05-21,14.544544
2021-05-22,15.426364
2021-05-23,14.693635
2021-05-24,13.900001
2021-05-25,18.441818
2021-05-26,15.033636
2021-05-27,15.965454
2021-05-28,16.295454
2021-05-29,14.791818
2021-05-30,13.012727
2021-05-31,13.307273
2021-06-01,14.175454
2021-06-02,14.199091
2021-06-03,15.45091
2021-06-04,17.85
2021-06-05,18.338182
2021-06-06,19.134544
2021-06-07,19.501818
2021-06-08,20.02
2021-06-09,20.501818
2021-06-10,20.14909
2021-06-11,19.312727
2021-06-12,20.290909
2021-06-13,17.704546
2021-06-14,16.073635
2021-06-15,17.566362
2021-06-16,21.044544
2021-06-17,22.645454
2021-06-18,23.513636
2021-06-19,23.623634
2021-06-20,22.738182
2021-06-21,24.061817
2021-06-22,25.92182
2021-06-23,27.487272
2021-06-24,27.989998
2021-06-25,27.92
2021-06-26,23.362726
2021-06-27,22.67091
2021-06-28,23.119091
2021-06-29,25.339088
2021-06-30,26.737274
2021-07-01,23.456362
2021-07-02,19.914547
2021-07-03,19.760908
2021-07-04,20.389091
2021-07-05,21.427275
2021-07-06,23.398182
2021-07-07,25.286364
2021-07-08,27.021818
2021-07-09,26.937273
2021-07-10,24.164545
2021-07-11,24.780909
2021-07-12,25.039997
2021-07-13,25.493639
2021-07-14,27.646362
2021-07-15,26.05818
2021-07-16,25.360909
2021-07-17,26.122725
2021-07-18,26.42818
2021-07-19,23.545454
2021-07-20,22.06091
2021-07-21,20.163635
2021-07-22,20.538181
2021-07-23,20.899998
2021-07-24,22.083635
2021-07-25,22.751818
2021-07-26,24.982727
2021-07-27,25.785456
2021-07-28,26.628181
2021-07-29,25.637274
2021-07-30,24.580908
2021-07-31,24.679998
2021-08-01,24.39909
2021-08-02,21.703636
2021-08-03,20.941816
2021-08-04,21.66818
2021-08-05,21.389091
2021-08-06,19.287271
2021-08-07,20.135454
2021-08-08,23.12
2021-08-09,23.366364
2021-08-10,23.279089
2021-08-11,22.918182
2021-08-12,21.223635
2021-08-13,20.856363
2021-08-14,23.770906
2021-08-15,25.685453
2021-08-16,26.268183
2021-08-17,22.229998
2021-08-18,17.74
2021-08-19,17.587273
2021-08-20,20.046364
2021-08-21,20.47
2021-08-22,21.493635
2021-08-23,21.841818
2021-08-24,19.915455
2021-08-25,16.025454
2021-08-26,16.071817
2021-08-27,15.151816
2021-08-28,15.000909
2021-08-29,15.70909
2021-08-30,16.67727
2021-08-31,16.105455
2021-09-01,17.304544
2021-09-02,16.084545
2021-09-03,15.487273
2021-09-04,16.96
2021-09-05,16.106363
2021-09-06,14.752728
2021-09-07,14.931818
2021-09-08,16.99727
2021-09-09,17.604546
2021-09-10,18.247272
2021-09-11,18.638182
2021-09-12,18.964544
2021-09-13,19.869091
2021-09-14,19.894545
2021-09-15,20.118181
2021-09-16,21.68818
2021-09-17,19.92
2021-09-18,16.41
2021-09-19,13.344546
2021-09-20,11.582727
2021-09-21,11.665455
2021-09-22,10.726363
2021-09-23,11.5
2021-09-24,14.89
2021-09-25,15.451817
2021-09-26,17.528181
2021-09-27,17.620909
2021-09-28,16.335455
2021-09-29,14.171818
2021-09-30,13.561817
2021-10-01,13.19909
2021-10-02,13.015454
2021-10-03,14.012727
2021-10-04,15.028182
2021-10-05,16.716364
2021-10-06,14.048182
2021-10-07,13.263636
2021-10-08,10.493636
2021-10-09,8.32909
2021-10-10,9.168181
2021-10-11,8.958182
2021-10-12,10.0145445
2021-10-13,7.7099996
2021-10-14,7.6381817
2021-10-15,8.348182
2021-10-16,9.563636
2021-10-17,8.495454
2021-10-18,8.229091
2021-10-19,9.62091
2021-10-20,11.315454
2021-10-21,14.016363
2021-10-22,13.375455
2021-10-23,9.330909
2021-10-24,6.128182
2021-10-25,6.497273
2021-10-26,6.7727275
2021-10-27,7.331818
2021-10-28,8.010909
2021-10-29,9.470908
2021-10-30,10.142727
2021-10-31,9.751818
2021-11-01,7.562727
2021-11-02,6.9936366
2021-11-03,8.841819
2021-11-04,13.5145445
2021-11-05,11.571817
2021-11-06,8.2754545
2021-11-07,6.261818
2021-11-08,8.030909
2021-11-09,5.9481816
2021-11-10,4.5018177
2021-11-11,4.4263635
2021-11-12,4.9999995
2021-11-13,3.0127273
2021-11-14,6.1672726
2021-11-15,6.555454
2021-11-16,5.990909
2021-11-17,3.588182
2021-11-18,3.0963633
2021-11-19,5.7081814
2021-11-20,8.100908
2021-11-21,6.2463636
2021-11-22,5.642727
2021-11-23,4.854545
2021-11-24,1.8500003
2021-11-25,1.1627272
2021-11-26,5.1618176
2021-11-27,5.3872724
2021-11-28,7.14
2021-11-29,5.6936364
2021-11-30,1.75
2021-12-01,4.101818
2021-12-02,6.6663637
2021-12-03,3.6945457
2021-12-04,-1.8672726
2021-12-05,1.1527272
2021-12-06,3.8609092
2021-12-07,2.2881815
2021-12-08,0.029999994
2021-12-09,-0.38909093
2021-12-10,2.439091
2021-12-11,3.1045454
2021-12-12,2.120909
2021-12-13,0.52454543
2021-12-14,-0.3581818
2021-12-15,0.41272724
2021-12-16,2.5618181
2021-12-17,2.521818
2021-12-18,2.249091
2021-12-19,2.8690908
2021-12-20,1.9709091
2021-12-21,-2.7481818
2021-12-22,-5.1563635
2021-12-23,-5.4945455
2021-12-24,0.96090895
2021-12-25,2.9300003
2021-12-26,-1.4009091
2021-12-27,-3.7700002
2021-12-28,-1.63
2021-12-29,0.049999997
2021-12-30,1.2190909
2021-12-31,3.8472724
