time,FRI12
2021-09-09,19.176428
2021-09-10,20.805712
2021-09-11,19.692142
2021-09-12,18.976429
2021-09-13,17.26357
2021-09-14,15.7228565
2021-09-15,17.881428
2021-09-16,18.382858
2021-09-17,15.276428
2021-09-18,13.603571
2021-09-19,12.301429
2021-09-20,12.374285
2021-09-21,12.198571
2021-09-22,12.839285
2021-09-23,13.982857
2021-09-24,15.061429
2021-09-25,17.16
2021-09-26,18.003572
2021-09-27,16.712856
2021-09-28,15.639285
2021-09-29,14.335713
2021-09-30,11.767142
2021-10-01,11.573571
2021-10-02,13.772857
2021-10-03,16.317858
2021-10-04,15.415
2021-10-05,16.885714
2021-10-06,13.963571
2021-10-07,12.150001
2021-10-08,10.994285
2021-10-09,8.302142
2021-10-10,7.109286
2021-10-11,7.1049995
2021-10-12,8.494285
2021-10-13,7.2850003
2021-10-14,8.917143
2021-10-15,11.430713
2021-10-16,8.152143
2021-10-17,9.757142
2021-10-18,10.97643
2021-10-19,12.102142
2021-10-20,16.067142
2021-10-21,13.482858
2021-10-22,7.9849997
2021-10-23,7.391429
2021-10-24,6.014286
2021-10-25,6.845714
2021-10-26,8.5835705
2021-10-27,11.420715
2021-10-28,11.900714
2021-10-29,9.176429
2021-10-30,9.407857
2021-10-31,12.14857
2021-11-01,9.919286
2021-11-02,8.634286
2021-11-03,6.9914284
2021-11-04,7.2599993
2021-11-05,7.7221427
2021-11-06,8.362857
2021-11-07,7.674285
2021-11-08,7.7999997
2021-11-09,7.532857
2021-11-10,4.937857
2021-11-11,4.172857
2021-11-12,6.735714
2021-11-13,5.919286
2021-11-14,4.4735713
2021-11-15,5.0292854
2021-11-16,5.291428
2021-11-17,4.8285713
2021-11-18,7.202857
2021-11-19,10.143571
2021-11-20,11.065001
2021-11-21,8.043571
2021-11-22,4.6821427
2021-11-23,2.8242855
2021-11-24,6.435
2021-11-25,3.9885714
2021-11-26,3.607857
2021-11-27,1.5514284
2021-11-28,1.26
2021-11-29,0.74285704
2021-11-30,2.2885711
2021-12-01,3.2607143
2021-12-02,4.1314287
2021-12-03,0.46214285
2021-12-04,0.81214285
2021-12-05,-0.030714286
2021-12-06,-0.13642856
2021-12-07,-0.9250001
2021-12-08,-1.5492857
2021-12-09,-2.0157142
2021-12-10,-1.0614285
2021-12-11,-1.99
2021-12-12,-1.215
2021-12-13,2.8214283
2021-12-14,5.387857
2021-12-15,6.817142
2021-12-16,7.2571425
2021-12-17,4.823571
2021-12-18,4.6592855
2021-12-19,5.1178565
2021-12-20,1.4035715
2021-12-21,-0.5264286
2021-12-22,-1.6242857
2021-12-23,-2.3728569
2021-12-24,0.8442856
2021-12-25,-5.8114285
2021-12-26,-8.948571
2021-12-27,-7.700714
2021-12-28,-3.5078568
2021-12-29,1.317857
2021-12-30,5.6292853
2021-12-31,11.0271435
