time,FRK25
2021-09-06,14.242499
2021-09-07,13.7625
2021-09-08,13.474999
2021-09-09,13.3324995
2021-09-10,14.360001
2021-09-11,15.014999
2021-09-12,15.3324995
2021-09-13,16.099998
2021-09-14,16.9925
2021-09-15,17.055
2021-09-16,15.884999
2021-09-17,14.317499
2021-09-18,13.047499
2021-09-19,11.622499
2021-09-20,9.3775
2021-09-21,9.407499
2021-09-22,9.282499
2021-09-23,9.9175
2021-09-24,12.940001
2021-09-25,13.44
2021-09-26,14.452499
2021-09-27,15.109999
2021-09-28,14.179999
2021-09-29,14.014999
2021-09-30,10.002501
2021-10-01,9.93
2021-10-02,10.1425
2021-10-03,12.339999
2021-10-04,13.2775
2021-10-05,13.067499
2021-10-06,8.46
2021-10-07,6.89
2021-10-08,7.5824995
2021-10-09,6.06
2021-10-10,3.5549998
2021-10-11,6.1925
2021-10-12,3.7024999
2021-10-13,3.6225
2021-10-14,3.2575
2021-10-15,4.7374997
2021-10-16,5.6899996
2021-10-17,6.61
2021-10-18,6.45
2021-10-19,8.4375
2021-10-20,10.1175
2021-10-21,10.205
2021-10-22,9.0825
2021-10-23,5.7675
2021-10-24,4.5224996
2021-10-25,3.945
2021-10-26,3.6574998
2021-10-27,4.98
2021-10-28,5.745
2021-10-29,4.935
2021-10-30,5.5099998
2021-10-31,6.6625004
2021-11-01,6.1325
2021-11-02,6.0825
2021-11-03,5.845
2021-11-04,6.987499
2021-11-05,3.5674999
2021-11-06,3.1799998
2021-11-07,5.605
2021-11-08,2.605
2021-11-09,3.0575001
2021-11-10,4.8824997
2021-11-11,6.7200003
2021-11-12,5.6525
2021-11-13,5.9125
2021-11-14,5.095
2021-11-15,4.2
2021-11-16,3.8925002
2021-11-17,3.7824998
2021-11-18,3.7875
2021-11-19,4.6150002
2021-11-20,5.6825
2021-11-21,3.8325
2021-11-22,2.2599998
2021-11-23,1.0224999
2021-11-24,-0.79499996
2021-11-25,0.12500003
2021-11-26,1.305
2021-11-27,-0.06499999
2021-11-28,-0.3675
2021-11-29,-3.0825
2021-11-30,-3.6874998
2021-12-01,0.725
2021-12-02,0.9649999
2021-12-03,-1.4975
2021-12-04,-2.2924998
2021-12-05,-1.01
2021-12-06,-2.2250001
2021-12-07,-5.1449995
2021-12-08,-4.4525
2021-12-09,-2.5275
2021-12-10,-3.8124995
2021-12-11,-3.81
2021-12-12,-2.4299998
2021-12-13,0.4375
2021-12-14,-0.2525
2021-12-15,0.45499998
2021-12-16,0.6999999
2021-12-17,0.017499998
2021-12-18,-1.38
2021-12-19,1.4175
2021-12-20,-1.3725
2021-12-21,-4.4075
2021-12-22,-5.2749996
2021-12-23,-3.34
2021-12-24,-0.18249999
2021-12-25,2.7424998
2021-12-26,1.4124999
2021-12-27,0.6225
2021-12-28,1.6275
2021-12-29,1.6225
2021-12-30,3.3625
2021-12-31,5.9825
